IKResults
version=1
nRows=3565
nColumns=18
inDegrees=yes

Units are S.I. units (second, meters, Newtons, ...)
If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).

endheader
time	TH_x	TH_y	TH_z	TH_x_trans	TH_y_trans	TH_z_trans	SC_y	SC_z	SC_x	AC_y	AC_z	AC_x	GH_y	GH_z	GH_yy	EL_x	PS_y
      7.92000000	      5.17419153	   -169.49036977	      7.12701922	      0.16297937	      1.45145381	      0.04667811	    -35.97548885	      3.99191413	     11.33803147	     43.43863677	     22.04534703	     -3.24267124	      2.79662855	     49.83859274	     -0.83284518	     20.49714007	    121.50005082
      7.93000000	      5.36819802	   -169.41245299	      7.02544227	      0.16296091	      1.45164837	      0.04672771	    -36.30503331	      4.06390265	     11.66767945	     43.26714657	     22.61759295	     -2.87538571	      3.06671649	     49.82053188	     -0.53567338	     20.32024306	    121.65550565
      7.94000000	      5.29351025	   -169.42177516	      7.18036467	      0.16300841	      1.45162331	      0.04671483	    -36.31984775	      4.16442470	     11.79603884	     43.25524437	     22.77077727	     -2.84777299	      3.04382223	     49.95340064	     -0.55839523	     20.31478421	    121.65106035
      7.95000000	      5.23793308	   -169.38827423	      7.19393134	      0.16309646	      1.45200486	      0.04653253	    -36.32235457	      4.15320412	     12.03784680	     43.16954019	     23.01654042	     -2.75591355	      2.98515256	     50.12855447	     -0.60218390	     20.27670652	    121.64744298
      7.96000000	      5.17703071	   -169.39745245	      7.34342153	      0.16314726	      1.45198668	      0.04652501	    -36.33699142	      4.25409639	     12.16227291	     43.15828988	     23.16689613	     -2.73041981	      2.96471769	     50.25508391	     -0.62186879	     20.27098690	    121.64378322
      7.97000000	      5.36553612	   -169.42320265	      7.28021013	      0.16314265	      1.45214720	      0.04659169	    -36.48757871	      4.28005472	     12.51144705	     43.00071655	     23.63040793	     -2.44300083	      3.09848324	     50.26711595	     -0.50672096	     20.23947024	    121.70688284
      7.98000000	      5.29592442	   -169.42947948	      7.42509872	      0.16318437	      1.45216833	      0.04656537	    -36.50067390	      4.37552617	     12.62913241	     42.98978591	     23.77108839	     -2.41731869	      3.07825124	     50.38795383	     -0.52682555	     20.23153328	    121.70320014
      7.99000000	      5.23206655	   -169.37836449	      7.45258225	      0.16331247	      1.45250268	      0.04634165	    -36.49483858	      4.38739860	     12.84679444	     42.90108887	     23.99169380	     -2.33554949	      3.02279275	     50.52970423	     -0.56070440	     20.16695638	    121.70365130
      8.00000000	      5.17330785	   -169.38559831	      7.59322540	      0.16336650	      1.45249918	      0.04632775	    -36.50847812	      4.48258429	     12.96281680	     42.89018586	     24.13111997	     -2.31070626	      3.00459352	     50.64569136	     -0.57841525	     20.15954054	    121.70051492
      8.01000000	      5.18824462	   -169.33113402	      7.58827448	      0.16352196	      1.45279028	      0.04610367	    -36.50503428	      4.49128538	     13.22084074	     42.77774402	     24.39144614	     -2.21328956	      2.95518876	     50.76892069	     -0.59660001	     20.08466731	    121.70654629
      8.02000000	      5.13313497	   -169.34002653	      7.72577340	      0.16357634	      1.45278620	      0.04609523	    -36.51977521	      4.58473789	     13.33179168	     42.76883004	     24.52488285	     -2.18868264	      2.94069488	     50.87741939	     -0.61170687	     20.07929819	    121.70384445
      8.03000000	      5.07730812	   -169.34528034	      7.85359802	      0.16363181	      1.45280426	      0.04606623	    -36.53281681	      4.66975363	     13.44843578	     42.75537721	     24.66056750	     -2.16063302	      2.92404993	     50.98480563	     -0.62760024	     20.07133218	    121.70116577
      8.04000000	      5.09932659	   -169.28240018	      7.81158263	      0.16380653	      1.45321074	      0.04577850	    -36.52993460	      4.64452558	     13.75677244	     42.61654450	     24.94341057	     -2.02978693	      2.88260909	     51.07087639	     -0.63192870	     19.99025077	    121.71093981
      8.05000000	      5.05188581	   -169.29206758	      7.94202182	      0.16386515	      1.45320167	      0.04577024	    -36.54494738	      4.73501021	     13.86086352	     42.60864836	     25.06872586	     -2.00618551	      2.87174607	     51.16855116	     -0.64363014	     19.98571171	    121.70895176
      8.06000000	      5.00340430	   -169.29774051	      8.06294724	      0.16392409	      1.45321689	      0.04573990	    -36.55777155	      4.81707671	     13.96999770	     42.59659320	     25.19544694	     -1.97916710	      2.85900886	     51.26440904	     -0.65597078	     19.97878912	    121.70699390
      8.07000000	      5.23061618	   -169.35075687	      7.98069406	      0.16390543	      1.45329622	      0.04574130	    -36.81734194	      4.94890229	     14.53547699	     42.30535867	     25.69474896	     -1.49657921	      3.20055205	     50.84578231	     -0.33004573	     19.87550689	    121.81846445
      8.08000000	      5.17372667	   -169.35416486	      8.09717387	      0.16397334	      1.45332745	      0.04571107	    -36.82857106	      5.02700731	     14.62933203	     42.29761253	     25.80637448	     -1.47351191	      3.18717114	     50.94348099	     -0.34569789	     19.86811820	    121.81562393
      8.09000000	      5.11772116	   -169.35423153	      8.20564666	      0.16404083	      1.45337165	      0.04565731	    -36.83765112	      5.09858491	     14.72668709	     42.28633692	     25.91867497	     -1.44816270	      3.17232386	     51.03864087	     -0.36145654	     19.85876082	    121.81290335
      8.10000000	      5.16383724	   -169.27138715	      8.09848982	      0.16408245	      1.45349239	      0.04540207	    -37.00875360	      5.29471688	     14.93911152	     41.94511610	     26.24412454	     -0.99341588	      3.42935672	     50.95968728	     -0.20944561	     19.64172866	    121.89573399
      8.11000000	      5.11410142	   -169.27579063	      8.20480084	      0.16415623	      1.45355165	      0.04536775	    -37.01715308	      5.36314397	     15.02239952	     41.93898937	     26.34445656	     -0.97274928	      3.41702646	     51.04651367	     -0.22401534	     19.63793173	    121.89270636
      8.12000000	      5.06456849	   -169.27696685	      8.30513269	      0.16422720	      1.45359613	      0.04531072	    -37.02337045	      5.42664234	     15.10953817	     41.92969233	     26.44630555	     -0.94995085	      3.40330655	     51.13165212	     -0.23866935	     19.63236770	    121.88978458
      8.13000000	      5.01687655	   -169.27540128	      8.39826575	      0.16430501	      1.45365043	      0.04524074	    -37.02754019	      5.48490790	     15.19814172	     41.91761138	     26.54741369	     -0.92594784	      3.38863129	     51.21320729	     -0.25289462	     19.62530535	    121.88706801
