IKResults
version=1
nRows=6338
nColumns=18
inDegrees=yes

Units are S.I. units (second, meters, Newtons, ...)
If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).

endheader
time	TH_x	TH_y	TH_z	TH_x_trans	TH_y_trans	TH_z_trans	SC_y	SC_z	SC_x	AC_y	AC_z	AC_x	GH_y	GH_z	GH_yy	EL_x	PS_y
      8.74000000	      4.07647041	   -180.44015135	      6.82681827	      0.09204235	      1.17235744	     -0.20285405	    -30.41364410	      4.38269457	     11.97240667	     70.34468535	     34.86887112	      9.59007263	     47.05145704	     57.92415843	    -36.68120650	     23.59140014	    105.55063952
      8.75000000	      4.06242357	   -180.48895257	      6.95356662	      0.09196557	      1.17243346	     -0.20275152	    -30.41842814	      4.44635799	     11.99697918	     70.53186507	     34.92742257	      9.68479936	     47.19120264	     58.03333265	    -36.65182627	     23.64150760	    105.60240871
      8.76000000	      4.06995708	   -180.41194702	      6.99388705	      0.09203929	      1.17269463	     -0.20315856	    -30.33793244	      4.46781928	     12.02655225	     70.64131484	     34.95765761	      9.75639082	     47.26894662	     58.09220157	    -36.64143556	     23.67592225	    105.60739336
      8.77000000	      4.31298447	   -180.90209221	      6.96394544	      0.09114461	      1.17293158	     -0.20197899	    -30.56012683	      4.34664053	     12.20868414	     71.25018715	     35.38839075	      9.99251176	     47.73113047	     58.26921795	    -36.47732808	     23.18532025	    106.03573592
      8.78000000	      4.30357370	   -181.00340456	      7.03874618	      0.09082928	      1.17313535	     -0.20172339	    -30.60278928	      4.36669770	     12.19261851	     71.50547259	     35.45248015	     10.11028705	     47.92506596	     58.39753540	    -36.43936208	     23.19563667	    106.17539616
      8.79000000	      4.39453645	   -181.18220101	      7.08464498	      0.09044273	      1.17327305	     -0.20137139	    -30.66258625	      4.34611221	     12.24704467	     71.82288595	     35.63562720	     10.23949652	     48.16804785	     58.52862306	    -36.36619783	     23.03994418	    106.40629354
      8.80000000	      4.45264288	   -181.33236054	      7.11723627	      0.09011632	      1.17343437	     -0.20113920	    -30.70340534	      4.32957045	     12.29274282	     72.13559437	     35.84391274	     10.34246114	     48.41621143	     58.62994776	    -36.28498989	     22.82678822	    106.69761745
      8.81000000	      4.49042799	   -181.44452438	      7.24775400	      0.09000852	      1.17346497	     -0.20116533	    -30.62539481	      4.31176706	     10.75714557	     72.18856234	     37.46817759	     11.04596901	     48.39283560	     58.59143790	    -37.65253220	     23.05305956	    112.72313526
      8.82000000	      4.50639412	   -181.45020517	      7.33927243	      0.08993365	      1.17345525	     -0.20112187	    -30.61259527	      4.39059591	     10.77978089	     72.32705645	     37.51726673	     11.10505864	     48.52666150	     58.66479109	    -37.61772141	     23.08641602	    112.72880032
      8.83000000	      4.62096763	   -181.65531470	      7.27979753	      0.08937319	      1.17361082	     -0.20076177	    -30.74199367	      4.38154841	     10.88519249	     72.63426730	     37.77512481	     11.23541895	     48.91876027	     58.81896532	    -37.48300550	     22.76161832	    112.79971687
      8.84000000	      4.62027402	   -181.66121033	      7.38449021	      0.08929190	      1.17359459	     -0.20075364	    -30.71859202	      4.45265050	     10.89228433	     72.76720244	     37.80983558	     11.28729318	     49.04359745	     58.88205579	    -37.45197103	     22.77952263	    112.80896592
      8.85000000	      4.67942422	   -181.86265997	      7.38338725	      0.08878406	      1.17375717	     -0.20049094	    -30.77123781	      4.40639537	     10.93623203	     73.06383073	     38.01574924	     11.37813703	     49.39808286	     59.02646298	    -37.32476689	     22.42985137	    112.90416244
      8.86000000	      4.67447141	   -181.87515798	      7.48600397	      0.08868872	      1.17368179	     -0.20051638	    -30.74949273	      4.47452611	     10.94354435	     73.18966949	     38.05532673	     11.42010393	     49.51825771	     59.09176747	    -37.29110453	     22.44283593	    112.91820248
      8.87000000	      4.72627014	   -182.04738161	      7.48145422	      0.08825379	      1.17385141	     -0.20029901	    -30.76345537	      4.42204896	     10.96060014	     73.45401612	     38.25420114	     11.45657293	     49.84490110	     59.24109742	    -37.15594888	     22.09572320	    113.03756735
      8.88000000	      4.72066895	   -182.05662917	      7.58036420	      0.08815958	      1.17376436	     -0.20034089	    -30.74090805	      4.48677099	     10.96314045	     73.56705190	     38.28835272	     11.48967078	     49.95341682	     59.30102389	    -37.12431900	     22.10824212	    113.05307925
      8.89000000	      4.75449629	   -182.20983093	      7.58486584	      0.08775996	      1.17393016	     -0.20014591	    -30.73914570	      4.43019439	     10.95507952	     73.80775204	     38.46286190	     11.49791546	     50.25479375	     59.44995743	    -36.98976075	     21.77444526	    113.18368463
      8.90000000	      4.75076429	   -182.21018407	      7.67870403	      0.08768058	      1.17381186	     -0.20022711	    -30.71313151	      4.49213635	     10.95950183	     73.90195808	     38.49665598	     11.52089726	     50.34596459	     59.50124392	    -36.96134878	     21.78346554	    113.19936325
      8.91000000	      4.76603340	   -182.34706429	      7.69081642	      0.08731468	      1.17396341	     -0.20006360	    -30.70234980	      4.43386533	     10.93082864	     74.11881933	     38.65499066	     11.50221651	     50.62684810	     59.65168392	    -36.82837668	     21.45857027	    113.33903365
      8.92000000	      4.77478696	   -182.33135336	      7.76741715	      0.08726452	      1.17390473	     -0.20017178	    -30.66969036	      4.48882253	     10.93373737	     74.19069184	     38.68030730	     11.51654527	     50.69639192	     59.68551928	    -36.80717387	     21.46788617	    113.35074855
      8.93000000	      4.75574258	   -182.36538534	      7.85340169	      0.08711018	      1.17372643	     -0.20017820	    -30.66221924	      4.53430393	     10.93522828	     74.29402216	     38.72053219	     11.53361759	     50.80189605	     59.74174297	    -36.76846397	     21.43567421	    113.37697186
      8.94000000	      4.77861081	   -182.48377263	      7.84791650	      0.08678762	      1.17390998	     -0.20009875	    -30.62798108	      4.44435373	     10.90361353	     74.49159016	     38.89457526	     11.46820262	     51.07530729	     59.89126347	    -36.62023736	     21.01354111	    113.54153469
      8.95000000	      4.79588753	   -182.45036017	      7.87706956	      0.08670619	      1.17387293	     -0.20024930	    -30.59112948	      4.47043724	     10.90305392	     74.53954092	     38.90119584	     11.48492520	     51.11755026	     59.90617744	    -36.61202763	     21.02795435	    113.54404698
      8.96000000	      4.78129114	   -182.47175797	      7.97641958	      0.08664905	      1.17366351	     -0.20024748	    -30.58651099	      4.53245690	     10.90771720	     74.60162297	     38.93467650	     11.48135255	     51.18488279	     59.94035636	    -36.58363612	     21.01235513	    113.56196482
      8.97000000	      4.79489735	   -182.44548774	      7.99324339	      0.08655022	      1.17362843	     -0.20037880	    -30.55694872	      4.54801791	     10.90602517	     74.64128436	     38.93868048	     11.49540640	     51.22001028	     59.95103398	    -36.57677208	     21.01803635	    113.56447307
      8.98000000	      4.74935282	   -182.57588528	      8.03808636	      0.08623335	      1.17374264	     -0.20025706	    -30.54300826	      4.46069096	     10.84707388	     74.83598708	     39.08381289	     11.39389866	     51.49927677	     60.09369480	    -36.42148768	     20.52520899	    113.73262508
      8.99000000	      4.76112243	   -182.55548336	      8.05391551	      0.08615700	      1.17368518	     -0.20034526	    -30.52127675	      4.47497385	     10.84696350	     74.86009083	     39.08822008	     11.40096181	     51.52103407	     60.10154794	    -36.41701504	     20.53235744	    113.73437670
      9.00000000	      4.77421867	   -182.54129582	      8.07419160	      0.08607904	      1.17361646	     -0.20041577	    -30.50449272	      4.49343961	     10.84445649	     74.88023954	     39.09181024	     11.40134578	     51.54181247	     60.10422652	    -36.41128055	     20.53427707	    113.73703620
      9.01000000	      4.76488363	   -182.54345302	      8.15624888	      0.08604680	      1.17335219	     -0.20049184	    -30.49633292	      4.53991900	     10.85272961	     74.88969297	     39.12676234	     11.36915871	     51.56502686	     60.11530318	    -36.39015532	     20.48599553	    113.75595032
      9.02000000	      4.77564195	   -182.53353647	      8.16278040	      0.08597748	      1.17329441	     -0.20052534	    -30.48496930	      4.54754446	     10.84472860	     74.90164096	     39.12479660	     11.36541869	     51.58009453	     60.11269072	    -36.38571079	     20.47885184	    113.75927193
      9.03000000	      4.77800455	   -182.53291902	      8.16369728	      0.08587358	      1.17318496	     -0.20055085	    -30.48414405	      4.54916506	     10.84245974	     74.90232649	     39.12371711	     11.36306394	     51.58205412	     60.11038036	    -36.38492353	     20.47708210	    113.75982884
      9.04000000	      4.67389943	   -182.49910053	      8.27906449	      0.08581681	      1.17321968	     -0.20077724	    -30.40863121	      4.43115507	     10.65652408	     74.92745945	     39.18435097	     11.14309677	     51.76784777	     60.31551591	    -36.24672789	     19.95102706	    113.95336655
      9.05000000	      4.68677563	   -182.50033676	      8.27796202	      0.08573797	      1.17312872	     -0.20077408	    -30.40962404	      4.43593719	     10.64774411	     74.91764424	     39.18031729	     11.12796275	     51.76643188	     60.30320385	    -36.24522817	     19.94671912	    113.95537896
      9.06000000	      4.69523252	   -182.49951429	      8.27647041	      0.08568410	      1.17297232	     -0.20078335	    -30.41158382	      4.43851412	     10.64072544	     74.89682521	     39.17809618	     11.10759880	     51.75593499	     60.28727175	    -36.24484330	     19.93493759	    113.95809990
      9.07000000	      4.70595589	   -182.38004861	      8.29138488	      0.08579959	      1.17282160	     -0.20119413	    -30.33957225	      4.44635462	     10.63833130	     74.79142296	     39.19815714	     11.03154160	     51.68895661	     60.23320838	    -36.24959127	     19.84966291	    113.97589495
      9.08000000	      4.70754641	   -182.39417919	      8.28496447	      0.08568588	      1.17267638	     -0.20116337	    -30.35503975	      4.44412740	     10.62453564	     74.76898365	     39.18727731	     11.01215471	     51.67683488	     60.21695677	    -36.25048669	     19.83913457	    113.97742018
      9.09000000	      4.67000363	   -182.25260899	      8.28452361	      0.08580522	      1.17262149	     -0.20156772	    -30.28842080	      4.42801089	     10.55699826	     74.65085600	     39.13706018	     10.94894896	     51.60274245	     60.16084978	    -36.26977843	     19.74360973	    113.99281021
      9.10000000	      4.66870878	   -182.27548335	      8.27977866	      0.08567116	      1.17243247	     -0.20151135	    -30.31262246	      4.42633685	     10.54199175	     74.61938092	     39.12453553	     10.92443567	     51.58387904	     60.14131728	    -36.27135529	     19.73081390	    113.99416296
      9.11000000	      4.60786649	   -182.09859446	      8.31183798	      0.08585347	      1.17228510	     -0.20200370	    -30.23944322	      4.42744663	     10.45173415	     74.45666165	     39.04313506	     10.85727180	     51.47531996	     60.07592920	    -36.30387553	     19.63301182	    114.00463435
      9.12000000	      4.60546650	   -182.12893347	      8.30142885	      0.08570170	      1.17207018	     -0.20192464	    -30.27129982	      4.42217359	     10.43316253	     74.41694471	     39.02643279	     10.82864817	     51.45085697	     60.05231871	    -36.30659241	     19.61897368	    114.00560626
      9.13000000	      4.46534397	   -181.88214354	      8.40131394	      0.08598423	      1.17183126	     -0.20251500	    -30.18788790	      4.45092145	     10.24866932	     74.15693117	     38.84363938	     10.76991530	     51.30187525	     60.00946886	    -36.36743533	     19.57333415	    114.00805738
      9.14000000	      4.46688982	   -181.91640139	      8.37832227	      0.08580630	      1.17160337	     -0.20239607	    -30.22374588	      4.43884530	     10.22579988	     74.10911193	     38.82232063	     10.73743879	     51.27307489	     59.97983124	    -36.37144682	     19.55765070	    114.00870841
      9.15000000	      4.45669998	   -181.80833674	      8.28953701	      0.08575974	      1.17164214	     -0.20275213	    -30.18446827	      4.38335162	     10.14883637	     73.97055004	     38.73582106	     10.70200166	     51.18570693	     59.90930303	    -36.40753093	     19.51818337	    114.00406511
      9.16000000	      4.36426880	   -181.60395481	      8.36296697	      0.08603855	      1.17124677	     -0.20328355	    -30.11287315	      4.43606872	     10.04458578	     73.71306698	     38.61415134	     10.63718520	     51.02594640	     59.81147611	    -36.46957788	     19.47698740	    113.99111008
      9.17000000	      4.36141587	   -181.64846608	      8.33673672	      0.08586400	      1.17096226	     -0.20313198	    -30.15998541	      4.42225398	     10.01554628	     73.65329976	     38.58561883	     10.59876505	     50.98916984	     59.77533671	    -36.47589744	     19.45943071	    113.99085892
      9.18000000	      4.20121971	   -181.33700990	      8.37625889	      0.08616511	      1.17079740	     -0.20394361	    -30.05133171	      4.45482477	      9.80917399	     73.30043273	     38.32550383	     10.57884149	     50.78502911	     59.65540299	    -36.60115968	     19.47910026	    113.94701230
      9.19000000	      4.20308211	   -181.38792998	      8.34558593	      0.08596461	      1.17048466	     -0.20375777	    -30.10333681	      4.44013024	      9.77712991	     73.23585323	     38.29427637	     10.53615486	     50.74656967	     59.61389228	    -36.60801655	     19.46043418	    113.94642199
      9.20000000	      4.02719217	   -181.09594830	      8.40159452	      0.08612422	      1.17026613	     -0.20449207	    -30.00099061	      4.51635777	      9.50759294	     72.72461448	     37.92054082	     10.64031014	     50.58663609	     59.51611728	    -36.83876924	     19.68260554	    113.82852503
      9.21000000	      4.03161082	   -181.15016370	      8.36431061	      0.08596205	      1.16991242	     -0.20429101	    -30.05618866	      4.49930062	      9.47811115	     72.65081982	     37.89268362	     10.59011987	     50.54150768	     59.46560685	    -36.84625138	     19.65390732	    113.82833669
      9.22000000	      4.02895877	   -181.03919417	      8.19996453	      0.08588919	      1.16999960	     -0.20473272	    -30.01719730	      4.41089814	      9.40455214	     72.48687795	     37.79848300	     10.55038082	     50.44202171	     59.34039087	    -36.90554379	     19.58866827	    113.81102982
      9.23000000	      4.02859969	   -181.09085595	      8.17405045	      0.08571702	      1.16959979	     -0.20449515	    -30.07478797	      4.40265385	      9.36983696	     72.40252475	     37.76494075	     10.49323944	     50.38940618	     59.28201230	    -36.91613164	     19.55815543	    113.80968121
      9.24000000	      3.70999337	   -180.60674712	      8.29216889	      0.08619420	      1.16940238	     -0.20573502	    -29.93320177	      4.51102497	      9.03580506	     71.83159330	     37.27924839	     10.57282706	     50.13159101	     59.02699066	    -37.30902069	     19.72670177	    113.62173354
      9.25000000	      3.74626518	   -180.58020687	      8.15923700	      0.08618515	      1.16923988	     -0.20584957	    -29.94169187	      4.44767522	      8.98329585	     71.68651353	     37.21242520	     10.52970426	     50.06199354	     58.92108418	    -37.36689596	     19.69398150	    113.59883255
      9.26000000	      3.71107517	   -180.38966391	      8.16998704	      0.08616979	      1.16868060	     -0.20633566	    -29.91257134	      4.63549536	      8.91711342	     70.97223971	     36.98359692	     10.78932796	     50.15354564	     58.65127775	    -38.13003786	     20.01336634	    113.16667712
      9.27000000	      3.67635074	   -180.37138713	      8.03296076	      0.08593408	      1.16866205	     -0.20640904	    -29.93805675	      4.56569688	      8.83057397	     70.87008107	     36.89770805	     10.73322910	     50.11389246	     58.53714289	    -38.17350937	     19.93984995	    113.15236956
      9.28000000	      3.49823150	   -180.14955251	      8.03115951	      0.08611986	      1.16847239	     -0.20697782	    -29.90464655	      4.58026406	      8.67417107	     70.61273118	     36.72098566	     10.65589469	     50.00654814	     58.32384082	    -38.37124464	     19.84275123	    113.06707315
      9.29000000	      3.50012326	   -180.15313126	      7.89042455	      0.08582772	      1.16838241	     -0.20694756	    -29.95167427	      4.48755290	      8.57885263	     70.50487268	     36.61312418	     10.62060629	     49.95212869	     58.24317267	    -38.43760032	     19.83011125	    113.04103422
      9.30000000	      3.35453703	   -179.88648636	      7.89245614	      0.08599914	      1.16808060	     -0.20740851	    -30.05611793	      4.64208378	      8.48316600	     69.79277820	     36.50137787	     10.70936244	     50.41440646	     57.84096091	    -39.91368466	     20.13846394	    112.24128076
      9.31000000	      3.37417876	   -179.87822682	      7.75149528	      0.08574751	      1.16799564	     -0.20742590	    -30.09156839	      4.54450705	      8.38453646	     69.68142690	     36.39355521	     10.66190279	     50.34519420	     57.76441532	    -39.96108082	     20.07679191	    112.22754482
      9.32000000	      3.24765019	   -179.61612452	      7.77194480	      0.08596612	      1.16779082	     -0.20800734	    -30.06038643	      4.50671043	      8.17379770	     69.39661692	     36.15037417	     10.57492565	     50.17700925	     57.60681123	    -40.18847096	     20.01922865	    112.13431928
      9.33000000	      3.25168958	   -179.63127393	      7.61457933	      0.08563506	      1.16773654	     -0.20793145	    -30.11628216	      4.40092895	      8.06621666	     69.29914292	     36.03537830	     10.52915168	     50.13140844	     57.52116048	    -40.25038164	     20.01589701	    112.11070914
      9.34000000	      3.11143825	   -179.32719801	      7.64340265	      0.08583802	      1.16755882	     -0.20832493	    -30.27185285	      4.42371104	      7.93191979	     68.75962673	     35.97436014	     10.42228610	     50.55966465	     57.11521053	    -41.88204261	     20.37688298	    111.30910486
      9.35000000	      3.13156391	   -179.33040934	      7.48401870	      0.08560652	      1.16751220	     -0.20830136	    -30.31511109	      4.31812601	      7.82443648	     68.65398663	     35.85787520	     10.37231657	     50.50259339	     57.02926508	    -41.92947441	     20.32566266	    111.29576104
      9.36000000	      2.95595333	   -179.05440765	      7.54739370	      0.08571404	      1.16735139	     -0.20874731	    -30.33835741	      4.25495617	      7.52808919	     68.33543974	     35.51771214	     10.29825764	     50.40100149	     56.87574266	    -42.37390573	     20.44180689	    111.10384823
      9.37000000	      2.98660379	   -179.05637093	      7.36391222	      0.08548396	      1.16732061	     -0.20874336	    -30.37635253	      4.14661096	      7.43773665	     68.22967568	     35.42662371	     10.23338314	     50.35323493	     56.75957055	    -42.43743818	     20.40954440	    111.08320849
      9.38000000	      2.88078502	   -178.80148644	      7.33335586	      0.08569909	      1.16728146	     -0.20903686	    -30.57255122	      4.13803527	      7.38061710	     67.82425259	     35.48468192	     10.05233063	     50.90041030	     56.26882980	    -44.35133720	     20.68874160	    110.26174866
      9.39000000	      2.90835283	   -178.80745592	      7.15984920	      0.08543017	      1.16725518	     -0.20900671	    -30.61473099	      4.02587165	      7.26206026	     67.72447744	     35.35892365	      9.99739485	     50.85621103	     56.17339700	    -44.39900201	     20.64968047	    110.24894850
      9.40000000	      2.77490673	   -178.54925838	      7.19134534	      0.08563390	      1.16716877	     -0.20940401	    -30.68962289	      3.96561924	      7.07180349	     67.14849489	     35.24614545	      9.77740987	     51.43403514	     55.96614299	    -46.00633276	     20.79746723	    109.59502790
      9.41000000	      2.80065496	   -178.56070066	      7.00822687	      0.08536578	      1.16715869	     -0.20936521	    -30.73264707	      3.85647318	      6.94980234	     67.05991409	     35.12269336	      9.71604461	     51.39866971	     55.85851209	    -46.04736908	     20.77282510	    109.58441228
      9.42000000	      2.64958779	   -178.32320618	      7.01104267	      0.08558788	      1.16714958	     -0.20971155	    -30.80990728	      3.78185330	      6.76097745	     66.73739588	     35.01248033	      9.52898952	     51.64301164	     55.47700169	    -47.34614579	     21.08268633	    109.10159727
      9.43000000	      2.68381804	   -178.33536396	      6.82655884	      0.08534339	      1.16715655	     -0.20967364	    -30.85341576	      3.66994616	      6.63326168	     66.65488579	     34.88277020	      9.47008988	     51.61160826	     55.36711220	    -47.39473906	     21.05344506	    109.08923174
      9.44000000	      2.60189461	   -178.06716290	      6.87168930	      0.08565534	      1.16703362	     -0.21007792	    -30.88284605	      3.55704011	      6.40919899	     66.36797533	     34.66612005	      9.31446727	     51.58178067	     55.01994367	    -48.40675559	     21.45899998	    108.71959359
      9.45000000	      2.60867320	   -178.09198654	      6.67514741	      0.08538282	      1.16709760	     -0.21001985	    -30.93303384	      3.44569042	      6.27387872	     66.30999933	     34.53719101	      9.25297353	     51.58068414	     54.88896765	    -48.46322763	     21.42384289	    108.70424014
      9.46000000	      2.46223289	   -177.86393335	      6.64015856	      0.08554816	      1.16716297	     -0.21027183	    -31.09971078	      3.42742618	      6.19465186	     65.64440777	     34.53304051	      8.88983673	     52.74539529	     54.69020850	    -50.80351336	     21.53783036	    107.89429772
      9.47000000	      2.49280183	   -177.88709879	      6.44954377	      0.08530624	      1.16718539	     -0.21022509	    -31.13910402	      3.31082525	      6.05744977	     65.58201340	     34.39941485	      8.82906319	     52.72262138	     54.56351019	    -50.85167755	     21.52113795	    107.88191131
      9.48000000	      2.38013058	   -177.74169394	      6.45112157	      0.08557452	      1.16728363	     -0.21046524	    -31.17868126	      3.19583218	      5.88916827	     65.58671965	     34.31974253	      8.68197870	     52.69065263	     53.95255813	    -52.07765512	     21.96541844	    107.44809087
      9.49000000	      2.40758944	   -177.76036999	      6.26156973	      0.08533499	      1.16729174	     -0.21040868	    -31.22835964	      3.07900324	      5.74473629	     65.52306287	     34.17477484	      8.62550078	     52.67703479	     53.83348122	    -52.13187525	     21.94290416	    107.43296413
      9.50000000	      2.27510159	   -177.57355647	      6.27163758	      0.08554533	      1.16738061	     -0.21056690	    -31.38152111	      2.99859947	      5.60376440	     65.42092390	     34.08581210	      8.44776080	     52.98478586	     53.29463694	    -53.70631919	     22.31893266	    106.82702513
      9.51000000	      2.31918850	   -177.58313934	      6.07975236	      0.08534654	      1.16739281	     -0.21054959	    -31.41871443	      2.88386708	      5.46190384	     65.35027431	     33.94323367	      8.38671803	     52.97047775	     53.17682916	    -53.75751499	     22.29427096	    106.81201976
      9.52000000	      2.21116737	   -177.33732904	      6.06751137	      0.08561497	      1.16740762	     -0.21086394	    -31.51367401	      2.84274752	      5.36450045	     64.78625594	     33.79781984	      8.03739570	     53.83587056	     52.99501115	    -55.61463225	     22.52458118	    105.95394928
      9.53000000	      2.24669412	   -177.36717139	      5.88485874	      0.08542443	      1.16743120	     -0.21080687	    -31.54990916	      2.72703064	      5.21672648	     64.73824125	     33.65424707	      7.97895603	     53.82801576	     52.86754927	    -55.66137807	     22.51481311	    105.93896438
      9.54000000	      2.15073553	   -177.25752435	      5.95675977	      0.08570058	      1.16742545	     -0.21106968	    -31.47583906	      2.56010334	      4.97466264	     64.69617277	     33.42023266	      7.86465393	     53.66232560	     52.36779107	    -56.52159673	     23.00170935	    105.56093496
      9.55000000	      2.18021279	   -177.27840475	      5.76294655	      0.08552371	      1.16750258	     -0.21103375	    -31.51854083	      2.45615162	      4.83170259	     64.66098987	     33.28685187	      7.80398928	     53.67271996	     52.22988733	    -56.57621139	     22.97529789	    105.54049137
      9.56000000	      2.10356270	   -177.14725015	      5.71301238	      0.08566214	      1.16763966	     -0.21109547	    -31.71082376	      2.40861952	      4.78933832	     64.75245527	     33.27926781	      7.66842770	     54.00505782	     51.59207641	    -58.14850463	     23.26240378	    104.68588821
      9.57000000	      2.13947427	   -177.16438036	      5.53677307	      0.08552867	      1.16764609	     -0.21104937	    -31.74783434	      2.30073148	      4.64069694	     64.69481318	     33.13041128	      7.60959050	     54.00292639	     51.47883832	    -58.19499366	     23.25050510	    104.66510706
      9.58000000	      2.05731186	   -177.03801196	      5.56001806	      0.08575190	      1.16771137	     -0.21127923	    -31.76513799	      2.20386734	      4.53911336	     64.52666531	     32.97166161	      7.39887867	     54.39851676	     51.07582306	    -59.56105855	     23.52277014	    103.66481465
      9.59000000	      2.09454345	   -177.05703801	      5.38816118	      0.08561568	      1.16772044	     -0.21122770	    -31.80297903	      2.10302865	      4.39201145	     64.47882571	     32.82659714	      7.34109455	     54.40379008	     50.96706572	    -59.59636696	     23.51742503	    103.64507294
      9.60000000	      2.00828582	   -176.95428871	      5.39069586	      0.08582680	      1.16784501	     -0.21142690	    -31.79543799	      1.99356720	      4.27119669	     64.39460697	     32.66752062	      7.14790560	     54.61096305	     50.53906237	    -60.56553460	     23.86483809	    102.76643554
      9.61000000	      2.05086829	   -176.96829528	      5.23105039	      0.08571560	      1.16783278	     -0.21138412	    -31.83246228	      1.89397259	      4.12839095	     64.35010521	     32.52150025	      7.10058458	     54.60861574	     50.43754448	    -60.60664004	     23.84065506	    102.74316004
      9.62000000	      1.91729504	   -176.80187329	      5.29421339	      0.08590857	      1.16785700	     -0.21176030	    -31.79208408	      1.78374485	      3.85297182	     64.24615499	     32.19471053	      7.02923267	     54.50794275	     50.17356380	    -61.00050613	     23.98235755	    102.46583133
      9.63000000	      1.97722015	   -176.82990800	      5.12762268	      0.08581122	      1.16785965	     -0.21168395	    -31.82839874	      1.68372783	      3.73230930	     64.21620933	     32.07756686	      6.98208605	     54.51066169	     50.06430530	    -61.05496367	     23.98195833	    102.43051655
      9.64000000	      1.95268968	   -176.67229683	      5.11754046	      0.08599399	      1.16789882	     -0.21179777	    -31.95386412	      1.61945668	      3.86582818	     63.88730500	     31.91396902	      6.57390494	     55.45250370	     49.86660884	    -62.36848243	     24.12623367	     99.52329335
      9.65000000	      1.99972132	   -176.69383667	      4.97488844	      0.08591051	      1.16791768	     -0.21177725	    -31.96951194	      1.52469904	      3.74062921	     63.86520280	     31.78992263	      6.53350452	     55.44285336	     49.76042735	    -62.40097673	     24.09766152	     99.50464811
      9.66000000	      1.89963350	   -176.63792834	      5.04789449	      0.08606233	      1.16796371	     -0.21210274	    -31.85467947	      1.38071994	      3.51146329	     63.88933800	     31.52548986	      6.50732514	     55.24891831	     49.44896081	    -62.69749399	     24.16818998	     99.27688336
      9.67000000	      1.95718628	   -176.65948381	      4.90419165	      0.08597880	      1.16796288	     -0.21205978	    -31.88048714	      1.29543335	      3.40197513	     63.87455922	     31.41945279	      6.46952049	     55.24548755	     49.35091521	    -62.73374943	     24.16372187	     99.24967728
      9.68000000	      1.97308086	   -176.62310457	      4.96158737	      0.08619863	      1.16790360	     -0.21211466	    -31.86329514	      1.16315743	      3.29054839	     64.06649596	     31.27006576	      6.46240558	     54.99819158	     48.86078556	    -63.32383053	     24.50883126	     98.56793855
      9.69000000	      1.99930205	   -176.62070847	      4.83319160	      0.08612472	      1.16796618	     -0.21216430	    -31.87957403	      1.09197771	      3.18319832	     64.05228217	     31.16467555	      6.42547842	     55.01040810	     48.75946215	    -63.34492231	     24.46013475	     98.53963701
      9.70000000	      1.93757351	   -176.48369584	      4.83899741	      0.08626660	      1.16798752	     -0.21237822	    -31.96318483	      1.00890448	      3.41843152	     64.01788602	     30.73464350	      6.09820941	     55.30756464	     48.62327760	    -62.98661865	     24.24271050	     94.14425889
      9.71000000	      1.97921985	   -176.49164420	      4.73411510	      0.08620017	      1.16799851	     -0.21241464	    -31.96981602	      0.93806106	      3.31966283	     64.00976468	     30.63583756	      6.07099414	     55.30568452	     48.53947372	    -63.00578421	     24.21273036	     94.13570789
      9.72000000	      1.99442724	   -176.48713547	      4.65173587	      0.08618555	      1.16802892	     -0.21248733	    -31.96823725	      0.85819186	      3.21317198	     63.99743061	     30.52161222	      6.05059084	     55.28382733	     48.44141962	    -63.04642974	     24.17223565	     94.11566168
      9.73000000	      2.05803992	   -176.49704106	      4.62075366	      0.08626988	      1.16780892	     -0.21247039	    -31.97397865	      0.86140628	      3.13765196	     63.99322474	     30.46159440	      6.00556103	     55.29655227	     48.37364506	    -63.04897427	     24.15024543	     94.11386703
      9.74000000	      1.89719576	   -176.37575061	      4.74743776	      0.08639932	      1.16801019	     -0.21303401	    -31.86923091	      0.67350950	      2.91672073	     64.00322037	     30.15485890	      6.06513838	     55.08295908	     48.11181577	    -63.31366503	     24.03972449	     93.94507576
      9.75000000	      1.95706222	   -176.38713050	      4.71392247	      0.08646896	      1.16779417	     -0.21301584	    -31.87646408	      0.67454332	      2.85316832	     64.00137835	     30.10498867	      6.02678988	     55.09521430	     48.05574079	    -63.31474924	     24.02594300	     93.94239254
      9.76000000	      1.97162262	   -176.37989157	      4.60431716	      0.08635105	      1.16796593	     -0.21312775	    -31.87994993	      0.57079002	      2.76523925	     64.00124845	     30.00078218	      6.03170809	     55.07282412	     47.98334504	    -63.36301838	     24.00886112	     93.90704363
      9.77000000	      2.02291277	   -176.38244662	      4.58287988	      0.08643251	      1.16778473	     -0.21316025	    -31.87986648	      0.57435609	      2.70696640	     64.00365185	     29.95412934	      5.99980527	     55.08468135	     47.93207683	    -63.36550053	     23.99279952	     93.90340150
      9.78000000	      1.89532664	   -176.25571514	      4.75900989	      0.08657317	      1.16786796	     -0.21367933	    -31.79838254	      0.41852391	      2.52226830	     64.05269930	     29.67723277	      6.08666221	     54.85665713	     47.69673600	    -63.64233089	     23.85745750	     93.65502638
      9.79000000	      1.94152498	   -176.25931081	      4.73341178	      0.08664197	      1.16771370	     -0.21373961	    -31.79935009	      0.41915624	      2.47470670	     64.05794307	     29.63960762	      6.06123369	     54.86965035	     47.65665833	    -63.64205654	     23.84893467	     93.65107158
