UNKNOWN
version=1
nRows=151
nColumns=139
inDegrees=no
endheader
time	simulation	anconeus_1	anconeus_2	anconeus_3	anconeus_4	anconeus_5	bic_b_1	bic_l	brachialis_1	brachialis_2	brachialis_3	brachialis_4	brachialis_5	brachialis_6	brachialis_7	brachiorad_1	brachiorad_2	brachiorad_3	coracobr_1	coracobr_2	coracobr_3	delt_clav_1	delt_clav_2	delt_clav_3	delt_clav_4	delt_scap10	delt_scap11	delt_scap_1	delt_scap_2	delt_scap_3	delt_scap_4	delt_scap_5	delt_scap_6	delt_scap_7	delt_scap_8	delt_scap_9	infra_1	infra_2	infra_3	infra_4	infra_5	infra_6	lat_dorsi_1	lat_dorsi_2	lat_dorsi_3	lat_dorsi_4	lat_dorsi_5	lat_dorsi_6	lev_scap_1	lev_scap_2	pect_maj_c_1	pect_maj_c_2	pect_maj_t_1	pect_maj_t_2	pect_maj_t_3	pect_maj_t_4	pect_maj_t_5	pect_maj_t_6	pect_min_1	pect_min_2	pect_min_3	pect_min_4	pron_quad_1	pron_quad_2	pron_quad_3	pron_teres_1	pron_teres_2	rhomboid_1	rhomboid_2	rhomboid_3	rhomboid_4	rhomboid_5	serr_ant10	serr_ant11	serr_ant12	serr_ant_1	serr_ant_2	serr_ant_3	serr_ant_4	serr_ant_5	serr_ant_6	serr_ant_7	serr_ant_8	serr_ant_9	subscap10	subscap11	subscap_1	subscap_2	subscap_3	subscap_4	subscap_5	subscap_6	subscap_7	subscap_8	subscap_9	supinator_1	supinator_2	supinator_3	supinator_4	supinator_5	supra_1	supra_2	supra_3	supra_4	ter_maj_1	ter_maj_2	ter_maj_3	ter_maj_4	ter_min_1	ter_min_2	ter_min_3	trap_clav_1	trap_clav_2	trap_scap10	trap_scap11	trap_scap_1	trap_scap_2	trap_scap_3	trap_scap_4	trap_scap_5	trap_scap_6	trap_scap_7	trap_scap_8	trap_scap_9	tric_lat_1	tric_lat_2	tric_lat_3	tric_lat_4	tric_lat_5	tric_long_1	tric_long_2	tric_long_3	tric_long_4	tric_med_1	tric_med_2	tric_med_3	tric_med_4	tric_med_5
      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.04465570	     -0.08832391	     -0.11204817	     -0.13029255	     -0.14099924	     -0.14819869	      0.08424402	      0.08125269	      0.00000000	      0.00000000	     -0.15740876	     -0.14191687	     -0.12799253	     -0.10860129	     -0.05451137	     -0.03386061	     -0.06358781	     -0.08213513	     -0.08922129	     -0.10046383	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.05344366	      0.04402226	      0.04843547	      0.03352398	      0.02578397	             nan	      0.00826467	     -0.00154972	     -0.04124168	     -0.01981389	     -0.00053483	      0.02237280	      0.04356225	      0.06492210	      0.05831534	      0.04412230	      0.02616075	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.07452672	      0.05342277	     -0.12436959	     -0.13389568	      0.04582886	      0.04599171	      0.04219416	      0.03887674	      0.02817632	     -0.00119565	     -0.04364773	     -0.07667330	     -0.10880073	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000
      1.00000000	      0.01000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.04466958	     -0.08835221	     -0.11206677	     -0.13028966	     -0.14100888	     -0.14820713	      0.08436844	      0.08135751	      0.00000000	      0.00000000	     -0.15739182	     -0.14191255	     -0.12799068	     -0.10860442	     -0.05451739	     -0.03386232	     -0.06355474	     -0.08209709	     -0.08911764	     -0.10038443	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.05356916	      0.04417232	      0.04857581	      0.03366336	      0.02591477	             nan	      0.00818928	     -0.00158350	     -0.04167597	     -0.02027884	     -0.00098840	      0.02194538	      0.04317002	      0.06458705	      0.05809405	      0.04394650	      0.02602999	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.07455993	      0.05346202	     -0.12455080	     -0.13406503	      0.04587877	      0.04604767	      0.04225717	      0.03894150	      0.02823099	     -0.00118186	     -0.04372322	     -0.07679461	     -0.10898217	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000
      2.00000000	      0.02000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.04468226	     -0.08837064	     -0.11207870	     -0.13028454	     -0.14102195	     -0.14822220	      0.08446579	      0.08144022	     -0.00000000	      0.00000000	     -0.15737785	     -0.14190164	     -0.12797793	     -0.10860037	     -0.05451794	     -0.03386103	     -0.06352704	     -0.08206367	     -0.08903250	     -0.10031753	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.05367439	      0.04429940	      0.04869820	      0.03378917	      0.02603969	             nan	      0.00813478	     -0.00160507	     -0.04199321	     -0.02061847	     -0.00132040	      0.02163139	      0.04288081	      0.06434045	      0.05793146	      0.04381637	      0.02593338	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.07458980	      0.05349669	     -0.12469868	     -0.13420232	      0.04592215	      0.04609647	      0.04231251	      0.03899892	      0.02828029	     -0.00116698	     -0.04378549	     -0.07689649	     -0.10913216	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000
      3.00000000	      0.03000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.04469530	     -0.08838133	     -0.11208574	     -0.13027828	     -0.14103928	     -0.14824463	      0.08453869	      0.08150288	     -0.00000000	      0.00000000	     -0.15736636	     -0.14188424	     -0.12795470	     -0.10858936	     -0.05451329	     -0.03385688	     -0.06350427	     -0.08203453	     -0.08896440	     -0.10026223	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.05376109	      0.04440549	      0.04880404	      0.03390219	      0.02615851	             nan	      0.00809919	     -0.00161567	     -0.04220767	     -0.02084796	     -0.00154544	      0.02141749	      0.04268287	      0.06417246	      0.05782120	      0.04372732	      0.02586759	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.07461659	      0.05352706	     -0.12481637	     -0.13431062	      0.04595941	      0.04613859	      0.04236071	      0.03904949	      0.02832458	     -0.00115122	     -0.04383562	     -0.07698050	     -0.10925358	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      4.00000000	      0.04000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.04471041	     -0.08838653	     -0.11208976	     -0.13027201	     -0.14106181	     -0.14827517	      0.08458963	      0.08154742	      0.00000000	      0.00000000	     -0.15735673	     -0.14186036	     -0.12792128	     -0.10857158	     -0.05450368	     -0.03385003	     -0.06348600	     -0.08200934	     -0.08891192	     -0.10021766	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.05383090	      0.04449243	      0.04889465	      0.03400314	      0.02627099	             nan	      0.00808082	     -0.00161627	     -0.04233231	     -0.02098109	     -0.00167671	      0.02129165	      0.04256562	      0.06407428	      0.05775754	      0.04367527	      0.02582969	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.07464052	      0.05355343	     -0.12490683	     -0.13439284	      0.04599098	      0.04617450	      0.04240227	      0.03909369	      0.02836419	     -0.00113476	     -0.04387459	     -0.07704811	     -0.10934910	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000
      5.00000000	      0.05000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.04472937	     -0.08838851	     -0.11209263	     -0.13026684	     -0.14109047	     -0.14831450	      0.08462091	      0.08157566	      0.00000000	     -0.00000000	     -0.15734823	     -0.14182990	     -0.12787791	     -0.10854713	     -0.05448931	     -0.03384058	     -0.06347185	     -0.08198778	     -0.08887374	     -0.10018297	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.05388532	      0.04456197	      0.04897125	      0.03409269	      0.02637690	             nan	      0.00807821	     -0.00160768	     -0.04237901	     -0.02103037	     -0.00172619	      0.02124294	      0.04251944	      0.06403791	      0.05773531	      0.04365650	      0.02581706	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.07466183	      0.05357606	     -0.12497289	     -0.13445174	      0.04601724	      0.04620465	      0.04243767	      0.03913196	      0.02839942	     -0.00111777	     -0.04390336	     -0.07710069	     -0.10942129	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000
      6.00000000	      0.06000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.04475397	     -0.08838954	     -0.11209623	     -0.13026390	     -0.14112626	     -0.14836329	      0.08463475	      0.08158932	     -0.00000000	      0.00000000	     -0.15734005	     -0.14179271	     -0.12782475	     -0.10851608	     -0.05447037	     -0.03382866	     -0.06346142	     -0.08196954	     -0.08884861	     -0.10015737	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.05392577	      0.04461574	      0.04903497	      0.03417145	      0.02647598	             nan	      0.00809008	     -0.00159055	     -0.04235868	     -0.02100732	     -0.00170488	      0.02126134	      0.04253551	      0.06405606	      0.05774983	      0.04366769	      0.02582734	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.07468074	      0.05359523	     -0.12501721	     -0.13448993	      0.04603856	      0.04622944	      0.04246734	      0.03916473	      0.02843056	     -0.00110041	     -0.04392280	     -0.07713955	     -0.10947255	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000
      7.00000000	      0.07000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.04478596	     -0.08839180	     -0.11210234	     -0.13026426	     -0.14117010	     -0.14842209	      0.08463320	      0.08158998	      0.00000000	      0.00000000	     -0.15733134	     -0.14174860	     -0.12776191	     -0.10847846	     -0.05444701	     -0.03381434	     -0.06345433	     -0.08195435	     -0.08883533	     -0.10014009	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.05395356	      0.04465527	      0.04908688	      0.03424000	      0.02656799	             nan	      0.00811536	     -0.00156537	     -0.04228140	     -0.02092250	     -0.00162287	      0.02133769	      0.04260580	      0.06412208	      0.05779684	      0.04370579	      0.02585846	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.07469745	      0.05361121	     -0.12504231	     -0.13450991	      0.04605533	      0.04624930	      0.04249171	      0.03919238	      0.02845789	     -0.00108282	     -0.04393373	     -0.07716589	     -0.10950516	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000
      8.00000000	      0.08000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.04482701	     -0.08839738	     -0.11211265	     -0.13026893	     -0.14122286	     -0.14849139	      0.08461819	      0.08157913	      0.00000000	     -0.00000000	     -0.15732122	     -0.14169733	     -0.12768947	     -0.10843426	     -0.05441937	     -0.03379771	     -0.06345025	     -0.08194193	     -0.08883278	     -0.10013041	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.05396992	      0.04468202	      0.04912799	      0.03429888	      0.02665273	             nan	      0.00815310	     -0.00153254	     -0.04215649	     -0.02078569	     -0.00148947	      0.02146352	      0.04272288	      0.06422985	      0.05787244	      0.04376807	      0.02590852	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.07471219	      0.05362425	     -0.12505059	     -0.13451403	      0.04606789	      0.04626461	      0.04251120	      0.03921531	      0.02848168	     -0.00106511	     -0.04393694	     -0.07718087	     -0.10952128	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      9.00000000	      0.09000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.04487866	     -0.08840819	     -0.11212872	     -0.13027888	     -0.14128534	     -0.14857158	      0.08459153	      0.08155817	     -0.00000000	     -0.00000000	     -0.15730880	     -0.14163866	     -0.12760748	     -0.10838347	     -0.05438758	     -0.03377884	     -0.06344884	     -0.08193202	     -0.08883992	     -0.10012765	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.05397601	      0.04469737	      0.04915925	      0.03434863	      0.02673000	             nan	      0.00820251	     -0.00149232	     -0.04199263	     -0.02060597	     -0.00131331	      0.02163102	      0.04287989	      0.06437376	      0.05797307	      0.04385201	      0.02597584	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.07472514	      0.05363461	     -0.12504432	     -0.13450452	      0.04607659	      0.04627574	      0.04252621	      0.03923388	      0.02850221	     -0.00104738	     -0.04393312	     -0.07718556	     -0.10952295	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00000000	      0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	     -0.00000000	      0.00000000	     -0.00000000	      0.00000000
