IKResults
version=1
nRows=231
nColumns=18
inDegrees=yes

Units are S.I. units (second, meters, Newtons, ...)
If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).

endheader
time	TH_x	TH_y	TH_z	TH_x_trans	TH_y_trans	TH_z_trans	SC_y	SC_z	SC_x	AC_y	AC_z	AC_x	GH_y	GH_z	GH_yy	EL_x	PS_y
      5.84000000	      0.39562123	   -174.35009815	      5.11908082	      0.09046081	      1.16792653	     -0.21097408	    -30.28574746	     -0.60069924	      7.58835991	     63.80244015	     21.73085837	      3.16109759	     45.09450083	     51.48642183	    -56.28433545	     25.54343766	     94.41921959
      5.85000000	      0.38468035	   -174.33713358	      5.02793855	      0.09035291	      1.16814040	     -0.21116494	    -30.29986263	     -0.66933796	      7.54607228	     63.79787448	     21.68763888	      3.18296220	     45.10689833	     51.48641795	    -56.35134431	     25.55583019	     94.36522614
      5.86000000	      0.40342773	   -174.33019915	      5.00966418	      0.09038547	      1.16815029	     -0.21136131	    -30.29573269	     -0.67513655	      7.51897632	     63.80712970	     21.66416673	      3.17789493	     45.11901995	     51.47087148	    -56.35961696	     25.55528584	     94.35763965
      5.87000000	      0.40380008	   -174.20797750	      4.95713759	      0.09023864	      1.16807834	     -0.21141345	    -30.47262992	     -0.61986317	      7.13135286	     63.20919406	     22.18688669	      2.91096589	     46.58024831	     51.73453582	    -57.94924488	     25.43683882	     91.59193056
      5.88000000	      0.41971226	   -174.20233443	      4.93316775	      0.09024854	      1.16804452	     -0.21156486	    -30.46690343	     -0.63139263	      7.10355489	     63.21754619	     22.16244214	      2.90533442	     46.58920205	     51.71561817	    -57.95017469	     25.43473731	     91.58935984
      5.89000000	      0.39102615	   -174.19225181	      4.83192030	      0.09008588	      1.16827881	     -0.21173780	    -30.47264949	     -0.72226943	      7.05077018	     63.22865875	     22.09783406	      2.93562009	     46.58515486	     51.69941912	    -57.98535578	     25.44237031	     91.56664324
      5.90000000	      0.41315168	   -174.18533895	      4.80970069	      0.09010311	      1.16823949	     -0.21186551	    -30.46756487	     -0.73066695	      7.01534816	     63.24056687	     22.06635152	      2.92823924	     46.59530784	     51.67685849	    -57.99084455	     25.44002795	     91.56196779
      5.91000000	      0.37609293	   -174.16957279	      4.70220304	      0.08989727	      1.16849748	     -0.21201414	    -30.48559263	     -0.83454643	      6.94131946	     63.26513538	     21.97334794	      2.97446533	     46.58238537	     51.66256615	    -58.06572812	     25.45379944	     91.51985068
      5.92000000	      0.32531712	   -173.95194462	      4.70422047	      0.08998697	      1.16839978	     -0.21209038	    -30.74634967	     -0.72282781	      6.45777755	     63.13915070	     22.40933305	      2.98821974	     47.20790690	     51.59215759	    -59.07059693	     25.47245743	     88.61936217
      5.93000000	      0.34146393	   -173.94509120	      4.64082825	      0.08987483	      1.16850650	     -0.21223331	    -30.74015803	     -0.78266015	      6.41332752	     63.15522892	     22.36062039	      3.00290518	     47.21419280	     51.57377668	    -59.08460712	     25.47411798	     88.60916663
      5.94000000	      0.34889074	   -173.93653257	      4.56105303	      0.08976225	      1.16862626	     -0.21234060	    -30.74181580	     -0.86132898	      6.35295486	     63.17764798	     22.29130095	      3.02772603	     47.21524266	     51.55295655	    -59.11979840	     25.47718687	     88.58883623
      5.95000000	      0.34874116	   -173.92450848	      4.49050838	      0.08965643	      1.16873985	     -0.21243396	    -30.75151527	     -0.93802076	      6.28055867	     63.20976784	     22.20941051	      3.05759980	     47.20711827	     51.52919860	    -59.18200833	     25.48112807	     88.55428402
      5.96000000	      0.34149444	   -173.90192435	      4.42767450	      0.08954608	      1.16885152	     -0.21253015	    -30.76828300	     -1.01270164	      6.19579164	     63.25673244	     22.11557224	      3.09375755	     47.18857279	     51.49913271	    -59.28188964	     25.48667296	     88.49911818
      5.97000000	      0.38010571	   -173.88755462	      4.40569122	      0.08958597	      1.16876351	     -0.21262970	    -30.75650317	     -1.01516318	      6.15073327	     63.27678683	     22.07763788	      3.08044924	     47.20646005	     51.46700689	    -59.28727471	     25.48158335	     88.49461442
      5.98000000	      0.36218359	   -173.66987880	      4.39977791	      0.08956971	      1.16894621	     -0.21252268	    -31.11183368	     -1.05175373	      6.02438359	     63.78741411	     22.20150452	      3.12704430	     47.16346297	     51.02636469	    -60.54418849	     25.75111568	     87.46054782
      5.99000000	      0.37921102	   -173.64937895	      4.31746251	      0.08946873	      1.16905701	     -0.21267577	    -31.10551363	     -1.11503862	      5.96597031	     63.79251068	     22.13445901	      3.14225758	     47.18766692	     51.00354250	    -60.56442462	     25.73284280	     87.43870350
      6.00000000	      0.38153984	   -173.62749091	      4.22465641	      0.08936943	      1.16914987	     -0.21277306	    -31.10911191	     -1.19366145	      5.89183984	     63.80380425	     22.04655753	      3.16900355	     47.21064232	     50.97926079	    -60.61128736	     25.71286189	     87.40098580
      6.01000000	      0.42405508	   -173.60996732	      4.19330362	      0.08941432	      1.16906881	     -0.21285911	    -31.09460473	     -1.20101764	      5.83815419	     63.82439952	     21.99904000	      3.15587159	     47.23587450	     50.94331556	    -60.61571523	     25.70350948	     87.39519637
      6.02000000	      0.32578204	   -173.44928169	      4.12776170	      0.08927680	      1.16924355	     -0.21307078	    -31.22373927	     -1.20284854	      5.48140818	     63.28923470	     22.36023483	      2.80178877	     48.72250552	     51.17667120	    -62.20395426	     25.54055301	     83.75530829
      6.03000000	      0.35101113	   -173.43642414	      4.03973032	      0.08918234	      1.16931813	     -0.21314259	    -31.22600370	     -1.27579324	      5.41345700	     63.31802429	     22.28445017	      2.82252281	     48.74015994	     51.14234922	    -62.22209675	     25.53528652	     83.73974592
      6.04000000	      0.39848208	   -173.41657637	      4.00397973	      0.08922490	      1.16922324	     -0.21323692	    -31.20816518	     -1.28565333	      5.35628488	     63.34447665	     22.23433948	      2.80917809	     48.76790523	     51.10257827	    -62.22241654	     25.52706752	     83.73721072
      6.05000000	      0.37886177	   -173.39466072	      3.86313527	      0.08896314	      1.16950796	     -0.21335389	    -31.22101577	     -1.41518585	      5.26371521	     63.38690912	     22.11805852	      2.86074075	     48.77886222	     51.05828990	    -62.29067786	     25.51571651	     83.70170018
      6.06000000	      0.42656977	   -173.37163919	      3.83123542	      0.08902060	      1.16939956	     -0.21345594	    -31.20118069	     -1.42119027	      5.20199313	     63.41806150	     22.06429810	      2.84624217	     48.80796525	     51.01408464	    -62.29608360	     25.50587635	     83.69679382
      6.07000000	      0.32387303	   -173.18391435	      3.80613248	      0.08893094	      1.16963043	     -0.21341875	    -31.54066440	     -1.42710568	      5.11265870	     63.97656241	     22.12422509	      3.00269936	     48.80965238	     50.41465459	    -63.59530872	     25.68498935	     82.61193299
      6.08000000	      0.35147247	   -173.15983450	      3.72443408	      0.08884075	      1.16968716	     -0.21353311	    -31.52565566	     -1.48811136	      5.03684705	     63.99529466	     22.03976650	      3.01757638	     48.84524358	     50.38650834	    -63.61756711	     25.66681584	     82.58702744
      6.09000000	      0.35309982	   -173.13623104	      3.63811864	      0.08875586	      1.16974520	     -0.21369081	    -31.51500286	     -1.55911256	      4.94265785	     64.02216931	     21.93338075	      3.04005623	     48.88056369	     50.34425895	    -63.67086749	     25.63892521	     82.54452634
      6.10000000	      0.40493469	   -173.10845449	      3.60463913	      0.08881564	      1.16960985	     -0.21381054	    -31.48740993	     -1.56323616	      4.87795872	     64.05473164	     21.87704889	      3.02407606	     48.91732409	     50.29944964	    -63.67280431	     25.62734374	     82.53957647
      6.11000000	      0.26038580	   -173.05698884	      3.55111235	      0.08869899	      1.16975658	     -0.21407317	    -31.46712544	     -1.53521421	      4.64860967	     63.56813885	     22.12411202	      2.64568725	     50.44209297	     50.44261483	    -65.42500921	     25.49742437	     78.95388490
      6.12000000	      0.31650090	   -173.02924497	      3.51141646	      0.08876710	      1.16961519	     -0.21420331	    -31.44007707	     -1.54380573	      4.58316095	     63.60246901	     22.06718086	      2.63013613	     50.48060182	     50.39762040	    -65.42012307	     25.48800007	     78.95321344
      6.13000000	      0.29008998	   -173.00987544	      3.37475557	      0.08853722	      1.16984871	     -0.21435600	    -31.43823783	     -1.66384114	      4.48084905	     63.65072728	     21.94303047	      2.67524404	     50.51447774	     50.33726976	    -65.46853017	     25.46939418	     78.92562652
      6.14000000	      0.34341546	   -172.97775677	      3.34096099	      0.08861085	      1.16970361	     -0.21450218	    -31.40588663	     -1.66728321	      4.41088647	     63.69168467	     21.88229240	      2.65941158	     50.55597763	     50.28704483	    -65.46877844	     25.45752300	     78.92258139
      6.15000000	      0.18088309	   -172.95112138	      3.31022558	      0.08845996	      1.16984518	     -0.21458212	    -31.50818639	     -1.58948395	      4.34563348	     64.13383656	     21.81189282	      2.91561691	     50.59485232	     49.66506060	    -66.62362251	     25.61920267	     78.02079969
      6.16000000	      0.23955475	   -172.91675352	      3.26982917	      0.08855576	      1.16967333	     -0.21474561	    -31.47399700	     -1.59649125	      4.27669027	     64.17100267	     21.75173178	      2.89915352	     50.64008869	     49.61882838	    -66.61832107	     25.60700952	     78.01897131
      6.17000000	      0.19833716	   -172.89191795	      3.13763602	      0.08836178	      1.16988544	     -0.21495246	    -31.45667355	     -1.70795664	      4.16657060	     64.20822758	     21.61956337	      2.93764008	     50.69598852	     49.55572717	    -66.67291007	     25.57119693	     77.98028839
      6.18000000	      0.25278487	   -172.85351775	      3.10477936	      0.08844910	      1.16972094	     -0.21513494	    -31.41607407	     -1.70880337	      4.09360170	     64.25366433	     21.55585508	      2.92189240	     50.74564063	     49.50487632	    -66.67210854	     25.55793992	     77.97626654
      6.19000000	      0.08090422	   -172.79693063	      3.09657510	      0.08824507	      1.16967105	     -0.21539149	    -31.50597456	     -1.52187635	      4.12647716	     63.83964519	     21.57084177	      2.90250201	     52.29189797	     49.26647167	    -68.62811997	     25.50544226	     75.35150438
      6.20000000	      0.14002407	   -172.75779884	      3.05352307	      0.08834931	      1.16949421	     -0.21558866	    -31.46115026	     -1.52661327	      4.05300908	     63.88715852	     21.50870442	      2.88377348	     52.34070754	     49.22064102	    -68.62099155	     25.49606880	     75.35070928
      6.21000000	     -0.11139157	   -172.80809630	      2.97687154	      0.08820640	      1.16974112	     -0.21588452	    -31.31771047	     -1.55314693	      3.83918514	     64.01827846	     21.30497043	      2.87126137	     52.35704656	     49.09749794	    -68.80368562	     25.44813831	     75.21361952
      6.22000000	     -0.04617835	   -172.76442248	      2.93327333	      0.08832038	      1.16954626	     -0.21610249	    -31.26924271	     -1.55966902	      3.76721511	     64.06876713	     21.24230841	      2.85709014	     52.40872441	     49.05062516	    -68.80027398	     25.43992494	     75.21088072
      6.23000000	     -0.12027127	   -172.82851837	      2.83513790	      0.08812227	      1.16948441	     -0.21630678	    -31.17485334	     -1.38408899	      3.82902379	     63.89320862	     21.18277122	      2.94217916	     53.34963755	     48.76189184	    -70.24987133	     25.56346359	     73.10415954
      6.24000000	     -0.05899465	   -172.78318425	      2.79231709	      0.08824715	      1.16929671	     -0.21653580	    -31.12395155	     -1.38903466	      3.75325087	     63.94810512	     21.11838203	      2.92477928	     53.40653342	     48.71489060	    -70.23999538	     25.55440839	     73.10415397
      6.25000000	     -0.30872413	   -172.84839990	      2.72444740	      0.08810962	      1.16953620	     -0.21682562	    -30.98786483	     -1.41890575	      3.55688269	     64.07388248	     20.92619565	      2.91321714	     53.48374014	     48.56436268	    -70.37576334	     25.51809646	     72.98976986
      6.26000000	     -0.24301494	   -172.79725365	      2.68103849	      0.08824553	      1.16932402	     -0.21706756	    -30.93118536	     -1.42498834	      3.48257901	     64.13259206	     20.86067542	      2.90162697	     53.54321291	     48.51790119	    -70.37011606	     25.51062510	     72.98768257
      6.27000000	     -0.41952582	   -172.99322485	      2.61087138	      0.08821156	      1.16934410	     -0.21751079	    -30.50606221	     -1.32548834	      3.39222352	     64.23980297	     20.63803241	      3.09384270	     53.60188335	     48.13726948	    -71.20548755	     25.61709536	     72.38920056
      6.28000000	     -0.35531287	   -172.94238534	      2.56890070	      0.08831768	      1.16916840	     -0.21775832	    -30.45428166	     -1.33071336	      3.31671494	     64.30332572	     20.57128014	      3.08338546	     53.67151303	     48.09225330	    -71.19425782	     25.61383438	     72.38807479
      6.29000000	     -0.46008605	   -173.13058051	      2.42487408	      0.08797857	      1.16905772	     -0.21776259	    -30.33352573	     -1.03805347	      3.43035179	     64.21049541	     20.40974352	      3.39586995	     54.47003180	     47.59621525	    -72.35418977	     25.92055455	     71.20438092
      6.30000000	     -0.39674864	   -173.07100349	      2.38197205	      0.08812881	      1.16885960	     -0.21802528	    -30.27439500	     -1.04419958	      3.35247146	     64.27627217	     20.34201563	      3.38261837	     54.53999759	     47.55187983	    -72.34099332	     25.91058126	     71.20400323
      6.31000000	     -0.63456116	   -173.08590802	      2.32998442	      0.08802030	      1.16903659	     -0.21827864	    -30.21549599	     -1.06494468	      3.16781854	     64.36974616	     20.15319215	      3.36146279	     54.73893502	     47.42943544	    -72.42944995	     25.85300739	     71.08169604
      6.32000000	     -0.56605645	   -173.02414114	      2.28415619	      0.08818023	      1.16884246	     -0.21854452	    -30.15111443	     -1.07274869	      3.09024590	     64.43763544	     20.08351171	      3.35258726	     54.80973650	     47.38428950	    -72.42103661	     25.84564047	     71.07919822
      6.33000000	     -0.70784028	   -173.10153616	      2.20457153	      0.08810609	      1.16890532	     -0.21890295	    -29.94154256	     -1.03074048	      2.99925168	     64.45503703	     19.89791762	      3.44012323	     55.05661898	     47.16289597	    -72.82293576	     25.88737657	     70.68276738
      6.34000000	     -0.64065957	   -173.03948790	      2.15882595	      0.08825018	      1.16874156	     -0.21911708	    -29.87612117	     -1.03880306	      2.91951155	     64.52897930	     19.82515024	      3.43418124	     55.13374685	     47.11783071	    -72.81437857	     25.88360642	     70.67968643
      6.35000000	     -0.71897688	   -173.07988493	      2.02920917	      0.08799578	      1.16895023	     -0.21917270	    -29.84941377	     -1.12144640	      2.77859758	     64.62537677	     19.65122065	      3.49140601	     55.28643559	     47.02548989	    -72.82293576	     25.91746836	     70.60625571
      6.36000000	     -0.65375400	   -173.01312827	      1.99383022	      0.08815921	      1.16876611	     -0.21943071	    -29.77572653	     -1.12005192	      2.69865335	     64.70513857	     19.57909474	      3.48468108	     55.36742679	     46.97564696	    -72.81669358	     25.91325611	     70.60166554
      6.37000000	     -0.82174210	   -173.25352218	      1.92040486	      0.08798288	      1.16871198	     -0.21953901	    -29.48808722	     -0.86885166	      3.10017993	     64.50851070	     19.18650359	      3.46293731	     56.45213214	     46.52091197	    -72.82293576	     26.26495132	     62.98150425
      6.38000000	     -0.75191465	   -173.18239580	      1.87354361	      0.08813579	      1.16854290	     -0.21978440	    -29.41647572	     -0.87799994	      3.01983667	     64.59017712	     19.11306443	      3.45861669	     56.53303480	     46.47859996	    -72.81233599	     26.25945981	     62.98418817
      6.39000000	     -0.78166213	   -173.18953549	      1.75008675	      0.08795797	      1.16869391	     -0.21987803	    -29.39009678	     -0.95578601	      2.89459988	     64.69714345	     18.96638429	      3.50229788	     56.66929722	     46.40916069	    -72.82293576	     26.27169820	     62.97333614
      6.40000000	     -0.85073347	   -173.22625024	      1.69952877	      0.08783802	      1.16874558	     -0.21987367	    -29.34648695	     -0.96416180	      2.77160229	     64.83416425	     18.81980719	      3.54676183	     56.84893850	     46.28324804	    -72.82293576	     26.29637975	     62.94090139
      6.41000000	     -0.77944715	   -173.15080061	      1.65535766	      0.08797726	      1.16861437	     -0.22007505	    -29.26788777	     -0.97039817	      2.69231807	     64.92049131	     18.74656965	      3.54456394	     56.93368089	     46.23566895	    -72.81883343	     26.29325795	     62.94063564
      6.42000000	     -0.81124124	   -173.18107412	      1.53493802	      0.08775881	      1.16879489	     -0.22017285	    -29.23380716	     -1.04201201	      2.58046554	     65.03922993	     18.60166419	      3.61102962	     57.08931142	     46.11591150	    -72.82293576	     26.33414824	     62.89876549
      6.43000000	     -0.74296691	   -173.10672135	      1.49480584	      0.08789575	      1.16867815	     -0.22025792	    -29.15291143	     -1.04544147	      2.50060183	     65.13183386	     18.52698661	      3.61140542	     57.18043067	     46.06349669	    -72.82293576	     26.33501114	     62.89573693
      6.44000000	     -0.77707396	   -173.36358372	      1.35081546	      0.08767104	      1.16882853	     -0.22019597	    -28.97414790	     -0.92418429	      2.71710674	     65.27393577	     18.43006545	      4.10607740	     57.48071836	     45.21604557	    -72.82293576	     26.61067468	     62.23464015
      6.45000000	     -0.70115579	   -173.28356591	      1.30390112	      0.08772905	      1.16873300	     -0.22034390	    -28.89762476	     -0.93372170	      2.63062175	     65.36690270	     18.34733253	      4.10868971	     57.56438521	     45.18032709	    -72.82293576	     26.61127191	     62.23165643
      6.46000000	     -0.68187119	   -173.29239084	      1.18669480	      0.08748578	      1.16885669	     -0.22020364	    -28.90074134	     -1.00834172	      2.49117062	     65.49805251	     18.17153126	      4.18343668	     57.67895975	     45.15867239	    -72.82293576	     26.66847684	     62.17409380
      6.47000000	     -0.60959307	   -173.21141946	      1.14517410	      0.08761169	      1.16874089	     -0.22034199	    -28.82108633	     -1.01393726	      2.40886557	     65.59427876	     18.09478114	      4.18371307	     57.76685855	     45.11644301	    -72.82293576	     26.66980352	     62.17035745
      6.48000000	     -0.65935991	   -173.30706413	      1.10232840	      0.08735346	      1.16873644	     -0.21996499	    -28.86097510	     -1.00573424	      2.30433194	     65.84329560	     17.93423984	      4.29877595	     57.98500001	     44.93018600	    -72.82293576	     26.81920626	     61.93695935
      6.49000000	     -0.58437400	   -173.22168950	      1.04638058	      0.08746400	      1.16871059	     -0.22009785	    -28.78036478	     -1.02301022	      2.22964120	     65.93189065	     17.86302071	      4.30221897	     58.06626973	     44.88650170	    -72.82293576	     26.81719707	     61.93036116
      6.50000000	     -0.53259720	   -173.19274834	      0.88586107	      0.08728979	      1.16894239	     -0.22007812	    -28.75117449	     -1.12693964	      2.15265142	     66.03508645	     17.76175926	      4.35810679	     58.17066917	     44.79767318	    -72.82293576	     26.84804626	     61.85883278
      6.51000000	     -0.46234817	   -173.11181935	      0.84264979	      0.08740349	      1.16888367	     -0.22016229	    -28.67139080	     -1.13638901	      2.07843308	     66.13170378	     17.69231408	      4.36092123	     58.25937520	     44.75199885	    -72.82293576	     26.85086829	     61.85136760
      6.52000000	     -0.36211710	   -173.10981001	      0.72183194	      0.08723737	      1.16896299	     -0.21968654	    -28.94078445	     -1.04703401	      2.78782396	     66.44450260	     17.46470147	      4.27490395	     59.24915883	     44.20716342	    -72.82293576	     27.30849925	     53.78294800
      6.53000000	     -0.29405559	   -173.02879502	      0.67403447	      0.08734232	      1.16891217	     -0.21976074	    -28.86035425	     -1.06142623	      2.71240130	     66.53528413	     17.39334826	      4.27760481	     59.33333008	     44.17272791	    -72.82293576	     27.30805256	     53.78562164
      6.54000000	     -0.25449398	   -173.01997820	      0.54661475	      0.08716815	      1.16910933	     -0.21964583	    -28.82606464	     -1.15237194	      2.61874718	     66.64544214	     17.28709382	      4.31300559	     59.45346948	     44.12398075	    -72.82293576	     27.33371623	     53.77916352
      6.55000000	     -0.19007937	   -172.94252963	      0.50447985	      0.08727273	      1.16906418	     -0.21969140	    -28.74740571	     -1.16438657	      2.54769197	     66.73924235	     17.22071815	      4.31586480	     59.54047412	     44.08791018	    -72.82293576	     27.33604369	     53.78057019
      6.56000000	     -0.15895059	   -172.97077302	      0.38173651	      0.08706071	      1.16930059	     -0.21947640	    -28.73242509	     -1.26113136	      2.46700270	     66.87830751	     17.13070729	      4.35415311	     59.69341862	     44.01190023	    -72.82293576	     27.38119192	     53.76167601
      6.57000000	     -0.09569670	   -172.89172360	      0.34427707	      0.08716692	      1.16925348	     -0.21950298	    -28.65298822	     -1.27051013	      2.40105402	     66.97159896	     17.06994429	      4.35667831	     59.77879619	     43.97631000	    -72.82293576	     27.38344369	     53.76218309
      6.58000000	     -0.04479311	   -173.08073263	      0.27009371	      0.08688227	      1.16946801	     -0.21892682	    -28.68711984	     -1.36533995	      2.45158074	     67.29337520	     17.12526349	      4.40079745	     60.11362777	     43.68637814	    -72.82293576	     27.50596505	     53.62306552
      6.59000000	      0.01981509	   -172.99845291	      0.21953758	      0.08696936	      1.16949723	     -0.21896324	    -28.61094660	     -1.38544417	      2.38934657	     67.37730299	     17.06423525	      4.40964967	     60.18791487	     43.65510000	    -72.82293576	     27.50447854	     53.61896829
      6.60000000	      0.09394645	   -172.96978311	      0.07902270	      0.08684697	      1.16974386	     -0.21882970	    -28.58417599	     -1.49011370	      2.34270489	     67.48149142	     17.00065067	      4.45809868	     60.27917472	     43.58513183	    -72.82293576	     27.51662772	     53.56259852
      6.61000000	      0.15384990	   -172.89634467	      0.04105985	      0.08691398	      1.16973637	     -0.21883743	    -28.51301756	     -1.50245831	      2.28345344	     67.56908398	     16.94481153	      4.46353632	     60.35643991	     43.55209369	    -72.82293576	     27.51873245	     53.55764577
      6.62000000	      0.29259755	   -173.01406670	      0.02848207	      0.08679873	      1.16998379	     -0.21833676	    -28.59059333	     -1.63678128	      2.79808752	     68.12118273	     16.81572860	      4.53306314	     60.65149290	     42.90984234	    -72.82293576	     27.95197379	     48.49980822
      6.63000000	      0.34732991	   -172.93986616	     -0.01378159	      0.08686619	      1.16998754	     -0.21833669	    -28.52369052	     -1.64868091	      2.73989570	     68.20111713	     16.75985259	      4.53941817	     60.72478675	     42.89004106	    -72.82293576	     27.95263719	     48.50173895
      6.64000000	      0.40453824	   -172.91813667	     -0.13877847	      0.08671808	      1.17020010	     -0.21812415	    -28.51713717	     -1.71720109	      2.67869201	     68.29953282	     16.69416989	      4.56320617	     60.83174733	     42.87681734	    -72.82293576	     27.96543027	     48.49485792
      6.65000000	      0.45538550	   -172.85028360	     -0.17456766	      0.08680419	      1.17022092	     -0.21809503	    -28.45391518	     -1.72812815	      2.62679272	     68.38033863	     16.64553017	      4.56883382	     60.90501713	     42.85625137	    -72.82293576	     27.96791163	     48.49563965
      6.66000000	      0.57595467	   -172.97414663	     -0.29743535	      0.08651549	      1.17040565	     -0.21742666	    -28.58998911	     -1.79859247	      2.68864597	     68.70105933	     16.74912772	      4.53997742	     61.22903708	     42.76757438	    -72.82293576	     28.01063062	     48.41117087
      6.67000000	      0.62420385	   -172.90482738	     -0.33844949	      0.08656915	      1.17046501	     -0.21740092	    -28.52987911	     -1.81741919	      2.64075850	     68.77112384	     16.70255226	      4.54766712	     61.29056852	     42.74810553	    -72.82293576	     28.00765675	     48.40809313
      6.68000000	      0.68715699	   -172.87629741	     -0.45792510	      0.08642110	      1.17069456	     -0.21720136	    -28.52730054	     -1.91942293	      2.60689305	     68.86818298	     16.66561393	      4.57119924	     61.37448773	     42.71769002	    -72.82293576	     28.00145126	     48.36893530
      6.69000000	      0.73335859	   -172.81697205	     -0.48493019	      0.08649178	      1.17076854	     -0.21717646	    -28.47298304	     -1.93009563	      2.56342904	     68.94070444	     16.62576784	      4.57489408	     61.43685949	     42.69777809	    -72.82293576	     28.00265192	     48.36533729
      6.70000000	      0.90845467	   -172.93600765	     -0.53156282	      0.08625611	      1.17095697	     -0.21648605	    -28.64332673	     -2.09854153	      2.67467860	     69.34674305	     16.79635055	      4.52787031	     61.70504148	     42.56095020	    -72.82293576	     28.03178182	     48.12655161
      6.71000000	      0.94533277	   -172.87416569	     -0.56489132	      0.08631519	      1.17104879	     -0.21644997	    -28.59110645	     -2.11495806	      2.63392740	     69.40723747	     16.75598780	      4.53662213	     61.75434375	     42.54799635	    -72.82293576	     28.03088820	     48.12071588
      6.72000000	      0.99388025	   -172.83942061	     -0.65982733	      0.08617775	      1.17128763	     -0.21632958	    -28.58726412	     -2.19820016	      2.59094026	     69.48436240	     16.70965983	      4.55620599	     61.80299918	     42.53201727	    -72.82293576	     28.03217779	     48.07490503
